word,word_len,uni_prob,bi_prob,pos_uni_freq,pos_bi_freq
Z UW TH,3,-14.484547146955022,-16.862477036506814,1.0329176960872943,1.0007997592513678
Z UW V,3,-13.165798828036657,-16.618535905880456,1.0493718458925934,1.000723405888002
Z UW ZH,3,-15.723146628590525,-17.599806085177285,1.0272675471982358,1.0003798157528565
B AH L,3,-8.920646747881365,-7.552680369605293,1.2004968291478026,1.014180394816557
B AY N,3,-10.745198190193634,-10.306497653832405,1.1771785370117078,1.0063457521154635
B AY S,3,-10.939187834660661,-11.314207583550122,1.1670235396840756,1.003558854352617
B ER S,3,-10.149724194279308,-10.450014976961072,1.1678150069135633,1.0056257605894119
B IY L,3,-9.831606431347264,-11.158915769968164,1.1643154700855027,1.0056610106751371
B IY S,3,-9.822420325744975,-11.22431854011963,1.1786317257165633,1.0060427774919654
CH AH N,3,-10.076244292952193,-9.499470331252553,1.1801880278732926,1.020800438325226
CH AY N,3,-12.103971485333776,-12.463621648739952,1.132398482778505,1.0044989952466585
CH IY N,3,-10.98720397641809,-12.522886653368836,1.1440066688109929,1.0035039626929403
D AH S,3,-8.42740525957769,-8.767799576829832,1.224605190834904,1.0090054379174451
D AY P,3,-11.13554060674179,-12.688415888744302,1.1321871048528904,1.0055989334598006
D AY T,3,-10.322461629368116,-9.871086896447002,1.1594070788927469,1.0078513576790875
D ER S,3,-9.665668811577923,-10.247955474770691,1.1776071129696044,1.004871982275614
D IY K,3,-9.574244800855945,-11.238125147573722,1.1615092711862105,1.0067936292098059
D IY S,3,-9.338364943043588,-10.808280161264605,1.1884238317726044,1.0070226892999028
D IY T,3,-9.20569412045243,-10.365761671957149,1.1710152649252348,1.006755452528123
F AH L,3,-9.09973145485658,-8.082666915160988,1.1957890858516291,1.0125220825262018
F AY K,3,-11.354152399448232,-10.875831863194573,1.1354012358015082,1.0049733426388534
F ER S,3,-10.328808901254522,-10.37665007109218,1.1631072636173898,1.0061157164933805
F ER T,3,-10.196138078663363,-10.258515021086932,1.1456986967700202,1.0048940626795302
F IY K,3,-10.237384890532546,-12.021544843817225,1.147009421833996,1.0052106947508301
F IY N,3,-9.807515388253162,-11.043948465722398,1.184078979748022,1.0043708077538078
F IY S,3,-10.001505032720189,-11.591699857508106,1.1739239824203898,1.005439754840927
G AY N,3,-11.339490156910959,-12.24500031092116,1.151003484284983,1.0044236174152787
G EY S,3,-11.213312273781716,-11.103680801474555,1.1343659934586885,1.003993918596909
HH AH S,3,-9.936572561440038,-9.87490194725769,1.2011794601931445,1.0087416155076159
HH AY N,3,-11.770310109354597,-9.663069335417653,1.1635449124259891,1.0070618415135715
HH AY S,3,-11.964299753821622,-10.670779265135371,1.1533899150983569,1.004274943750725
HH EY N,3,-11.450142581758328,-10.743542565084752,1.157062418927327,1.0047961166782413
HH EY S,3,-11.644132226225354,-11.391068174669378,1.1469074215996948,1.003956229681219
HH IY N,3,-10.65354260043891,-11.181101349979418,1.175153098458477,1.0040316075125988
JH AH N,3,-9.580212146598406,-8.525290780072792,1.186628220702458,1.0220441725429927
JH AY N,3,-11.607939338979989,-12.381738648380562,1.1388386756076705,1.0044236174152787
K AH K,3,-8.346828436071585,-9.402388540794139,1.2254474847227494,1.0263561275168334
K AH N,3,-7.9169589337922,-6.851010876200242,1.2625170426367758,1.042848454003815
K ER M,3,-9.969302310911658,-11.221743384554673,1.1718830176080033,1.0054618352448432
K ER N,3,-9.155222485792432,-10.503755463784433,1.215518964771476,1.0048891850196007
