word,word_len,uni_prob,uni_prob_freq_weighted,uni_prob_smoothed,uni_prob_freq_weighted_smoothed,bi_prob,bi_prob_freq_weighted,bi_prob_smoothed,bi_prob_freq_weighted_smoothed,pos_uni_score,pos_uni_score_freq_weighted,pos_uni_score_smoothed,pos_uni_score_freq_weighted_smoothed,pos_bi_score,pos_bi_score_freq_weighted,pos_bi_score_smoothed,pos_bi_score_freq_weighted_smoothed
DH AY P,3,-14.569364051298626,nan,-14.564367956991173,nan,-17.040905039260814,nan,-16.80805571209245,nan,1.0718150048227608,nan,1.0718222638574937,nan,1.0017169751437414,nan,1.0016945245709927,nan
DH AY V,3,-15.338281619483002,nan,-15.333070132457815,nan,-16.118063502352197,nan,-15.894893549970927,nan,1.0586058729605023,nan,1.0586327697089022,nan,1.0012588549635475,nan,1.0012615460395116,nan
DH AY Z,3,-15.500092082780402,nan,-15.494810089451697,nan,-13.89144430789507,nan,-13.682190360686747,nan,1.0549409115189508,nan,1.0549732568815473,nan,1.000953441510085,nan,1.000972893685191,nan
DH IY CH,3,-15.167353604572774,nan,-15.161785884483063,nan,-15.956244694972124,nan,-16.06766535928926,nan,1.0550197396832246,nan,1.0550521880229435,nan,1.0007620703356777,nan,1.0007920499601932,nan
DH IY DH,3,-16.75834837128808,nan,-16.748750941065104,nan,-17.911686217149054,nan,-18.052044952517665,nan,1.0496368275659458,nan,1.049677278557766,nan,1.0003421268371666,nan,1.0003951529730022,nan
DH IY G,3,-14.402872276149957,nan,-14.397856800100467,nan,-16.788841459536453,nan,-16.8813646953755,nan,1.0641821432871033,nan,1.0642009700913306,nan,1.0008002470173605,nan,1.0008281315044834,nan
DH IY SH,3,-14.199666171041446,nan,-14.194739192642288,nan,-16.715307056400448,nan,-16.800535752655616,nan,1.0554015065000528,nan,1.0554333872757928,nan,1.000265773473801,nan,1.000322989884422,nan
DH IY TH,3,-15.54026242948568,nan,-15.534227925844014,nan,-16.44299935629653,nan,-16.542932608812162,nan,1.0537599091876912,nan,1.0537942304885402,nan,1.0003803035188494,nan,1.0004312345172923,nan
F AY DH,3,-15.104432525323531,nan,-15.099304750655588,nan,-14.14976359997413,nan,-14.153787421970907,nan,1.0839008922113729,nan,1.0838911015872505,nan,1.0023009749210554,nan,1.002247849084536,nan
G AY B,3,-12.569871723210191,nan,-12.569378006050087,nan,-15.69751649887943,nan,-15.654343976128734,nan,1.0847287648835933,nan,1.0847173138026307,nan,1.0014458362440182,nan,1.001438465732584,nan
G AY DH,3,-15.519639785065639,nan,-15.514348476060823,nan,-16.918078906224004,nan,-16.86837161650465,nan,1.0624335827808216,nan,1.062455277436222,nan,1.0005295958836302,nan,1.0005725086696218,nan
G ER G,3,-12.374700049546163,nan,-12.374214545809195,nan,-14.348070663790509,nan,-14.352586422162265,nan,1.077770365731467,nan,1.0777692745546128,nan,1.001329355134998,nan,1.0013284770855249,nan
G EY ZH,3,-15.219985797302474,nan,-15.214702156295658,nan,-13.775292553790965,nan,-13.895142623173117,nan,1.0544240220148464,nan,1.0544575013491053,nan,1.0012070208340624,nan,1.0012132563958986,nan
G IY CH,3,-12.811877509434648,nan,-12.810891743518425,nan,-15.098575639951033,nan,-15.09156975287311,nan,1.0794246809305883,nan,1.0794213354788496,nan,1.0007243814199878,nan,1.0007564044194504,nan
G IY DH,3,-14.402872276149955,nan,-14.397856800100467,nan,-17.054017162127963,nan,-17.075949346101513,nan,1.0740417688133095,nan,1.074046426013672,nan,1.0003044379214767,nan,1.0003595074322593,nan
G IY JH,3,-12.31584536308086,nan,-12.315263664258286,nan,-14.845550463043026,nan,-14.827072202314346,nan,1.0816007517865094,nan,1.0815941712200914,nan,1.0007625581016706,nan,1.0007924859637405,nan
G IY SH,3,-11.84419007590332,nan,-11.84384505167765,nan,-15.857638001379359,nan,-15.824440146239462,nan,1.0798064477474165,nan,1.0798025347316988,nan,1.000228084558111,nan,1.000287344343679,nan
G IY TH,3,-13.184786334347553,nan,-13.183333784879377,nan,-15.585330301275437,nan,-15.56683700239601,nan,1.078164850435055,nan,1.0781633779444462,nan,1.0003426146031595,nan,1.0003955889765495,nan
JH AY DH,3,-15.788088967134673,nan,-15.78264948118328,nan,-17.037012186781347,nan,-17.005109953964052,nan,1.050268774103509,nan,1.0503083104173059,nan,1.0005295958836302,nan,1.0005725086696218,nan
JH AY M,3,-12.422019164099215,nan,-12.421467741341106,nan,-14.066489168884525,nan,-14.048633041868824,nan,1.0952027284441979,nan,1.095175462477688,nan,1.001254952835604,nan,1.0012580580111337,nan
JH AY P,3,-12.482337138229532,nan,-12.481774821148992,nan,-14.826262744987485,nan,-14.805547633330018,nan,1.084055137392812,nan,1.0840444442944837,nan,1.0020184864692605,nan,1.0019796888969354,nan
JH AY Z,3,-13.41306516971131,nan,-13.412216953609516,nan,-11.67680201362174,nan,-11.679682281924315,nan,1.067181044089002,nan,1.0671954373185373,nan,1.001254952835604,nan,1.0012580580111337,nan
JH ER TH,3,-13.780539384950918,nan,-13.7788866766752,nan,-13.560293704856036,nan,-13.604277941440756,nan,1.0551833229547425,nan,1.0552155679329063,nan,1.0014394952861099,nan,1.0014327976864699,nan
JH EY DH,3,-15.467921439538404,nan,-15.462594289786907,nan,-17.448987263630737,nan,-17.426205709664668,nan,1.043786280604847,nan,1.0438353313415871,nan,1.0005672847993201,nan,1.0006081542103646,nan
JH EY G,3,-13.112445344400278,nan,-13.111700148822269,nan,-16.817652340484837,nan,-16.748001937620295,nan,1.0583315963260045,nan,1.0583590228751518,nan,1.000796344889417,nan,1.0008246434761052,nan
JH EY JH,3,-13.38089452646931,nan,-13.380001153944725,nan,-14.70559738920075,nan,-14.671276220864167,nan,1.051345263578047,nan,1.0513830765480066,nan,1.0009872282978312,nan,1.0010050511975557,nan
JH EY TH,3,-14.249835497736003,nan,-14.248071274565817,nan,-16.344943516366122,nan,-16.262966376865084,nan,1.0479093622265925,nan,1.0479522832723613,nan,1.0005672847993201,nan,1.0006081542103646,nan
JH EY ZH,3,-15.488434979371506,nan,-15.483003161418115,nan,-16.26614562074342,nan,-16.325497383643803,nan,1.042259213337534,nan,1.0423105343301893,nan,1.0004909314359545,nan,1.0005359911217844,nan
K AY DH,3,-14.124835754328465,nan,-14.119906454243868,nan,-16.291563762418836,nan,-16.26324614176578,nan,1.1261575960378265,nan,1.1260858291266436,nan,1.00060497371501,nan,1.0006437997511075,nan
L ER TH,3,-11.890592419934645,nan,-11.889474102487526,nan,-13.634837349610308,nan,-13.66564684547405,nan,1.0719805510354896,nan,1.07198816016336,nan,1.0008364726350716,nan,1.0008624690345842,nan
L ER Z,3,-10.733654564313682,nan,-10.73356459013485,nan,-12.482759221906935,nan,-12.491711313356596,nan,1.084769739399237,nan,1.0847583351338173,nan,1.000531059181609,nan,1.0005738166802636,nan
N AY DH,3,-13.694966252049083,nan,-13.69007864806165,nan,-16.7812286405656,nan,-16.77210853874944,nan,1.057725839484648,nan,1.0577544388066105,nan,1.0019240857641565,nan,1.0018913936771074,nan
N ER G,3,-10.550026516529606,nan,-10.549944717810023,nan,-15.228607246877626,nan,-15.224344554242041,nan,1.0730626224352935,nan,1.0730684359250013,nan,1.0013670440506879,nan,1.0013641226262677,nan
N ER TH,3,-11.68741666986533,nan,-11.686315843553572,nan,-14.180818409125909,nan,-14.21046486421816,nan,1.0626403883358815,nan,1.0626616963222109,nan,1.0011379839605907,nan,1.0011476333605271,nan
N ER Z,3,-10.530478814244368,nan,-10.530406331200897,nan,-13.028740281422536,nan,-13.036529332100706,nan,1.075429576699629,nan,1.075431871292668,nan,1.0008325705071281,nan,1.0008589810062065,nan
SH AH CH,3,-11.69771172086024,nan,-11.696894716506307,nan,-12.70225323995085,nan,-12.731012996069985,nan,1.1002776278205468,nan,1.1002436602071721,nan,1.0014409585840887,nan,1.0014341056971119,nan
SH AH JH,3,-11.201679574506453,nan,-11.201266637246167,nan,-10.700411847166354,nan,-10.734017440319894,nan,1.102453698676468,nan,1.102416495948414,nan,1.0018990787642827,nan,1.001867084228593,nan
SH AY B,3,-12.366665618101681,nan,-12.366260398591907,nan,-16.9227464198506,nan,-16.864505372340926,nan,1.0694003527112521,nan,1.0694113832246157,nan,1.0014458362440182,nan,1.001438465732584,nan
SH AY DH,3,-15.316433679957129,nan,-15.311230868602642,nan,-18.143308827195177,nan,-18.07853301271684,nan,1.0471051706084804,nan,1.047149346858207,nan,1.0005295958836302,nan,1.0005725086696218,nan
SH AY M,3,-11.950363876921672,nan,-11.950049128760469,nan,-15.172785809298356,nan,-15.122056100621613,nan,1.0920391249491692,nan,1.092016498918589,nan,1.001254952835604,nan,1.0012580580111337,nan
SH AY P,3,-12.01068185105199,nan,-12.010356208568355,nan,-15.932559385401316,nan,-15.878970692082808,nan,1.0808915338977834,nan,1.0808854807353847,nan,1.0020184864692605,nan,1.0019796888969354,nan
SH AY V,3,-12.779599419236366,nan,-12.779058384034997,nan,-15.009717848492699,nan,-14.965808529961285,nan,1.067682402035525,nan,1.0676959865867932,nan,1.0015603662890666,nan,1.0015467103654543,nan
SH ER CH,3,-12.935975272860471,nan,-12.93502602273361,nan,-15.244936755417292,nan,-15.252955828534343,nan,1.0532795499552472,nan,1.0533145619082107,nan,1.001218727217893,nan,1.0012237204810326,nan
SH ER G,3,-12.171493944437653,nan,-12.171096938351015,nan,-16.241129957337336,nan,-16.226503865562478,nan,1.0624419535591259,nan,1.0624633439765978,nan,1.0010278438094788,nan,1.0010433127595821,nan
SH ER JH,3,-12.439943126506686,nan,-12.439397943473471,nan,-14.49905702157334,nan,-14.503949962526962,nan,1.0554556208111683,nan,1.0554873976494525,nan,1.0011041971728445,nan,1.0011154758481624,nan
SH ER TH,3,-13.308884097773378,nan,-13.307468064094564,nan,-15.193341119585616,nan,-15.212624175538597,nan,1.0520197194597138,nan,1.0520566043738073,nan,1.0007987837193817,nan,1.0008268234938416,nan
SH ER Z,3,-12.151946242152416,nan,-12.15155855174189,nan,-14.041262991882244,nan,-14.038688643421143,nan,1.0648089078234613,nan,1.0648267793442645,nan,1.0004933702659191,nan,1.000538171139521,nan
SH EY DH,3,-14.99626615236086,nan,-14.991175677206272,nan,-16.912102243312106,nan,-16.931863552383923,nan,1.0406226771098184,nan,1.0406763677824882,nan,1.0012079963660483,nan,1.0012141284029932,nan
SH EY G,3,-12.640790057222738,nan,-12.640281536241634,nan,-16.280767320166206,nan,-16.25365978033955,nan,1.0551679928309758,nan,1.0552000593160529,nan,1.0014370564561452,nan,1.0014306176687338,nan
SH EY JH,3,-12.909239239291768,nan,-12.90858254136409,nan,-14.168712368882119,nan,-14.176934063583422,nan,1.0481816600830183,nan,1.0482241129889076,nan,1.0016279398645593,nan,1.0016110253901842,nan
SH EY TH,3,-13.77818021055846,nan,-13.776652661985182,nan,-15.80805849604749,nan,-15.76862421958434,nan,1.0447457587315638,nan,1.0447933197132624,nan,1.0012079963660483,nan,1.0012141284029932,nan
SH EY ZH,3,-15.016779692193964,nan,-15.01158454883748,nan,-15.729260600424784,nan,-15.83115522636306,nan,1.0390956098425053,nan,1.0391515707710903,nan,1.0011316430026826,nan,1.001141965314413,nan
TH AH CH,3,-13.038307979304474,nan,-13.036383449708033,nan,-15.005031184154795,nan,-15.061096676671035,nan,1.0955698845243735,nan,1.0955428215775604,nan,1.0012148250899493,nan,1.0012202324526547,nan
TH AH JH,3,-12.542275832950686,nan,-12.540755370447895,nan,-13.003189791370302,nan,-13.064101120920943,nan,1.0977459553802946,nan,1.0977156573188023,nan,1.0016729452701434,nan,1.0016532109841358,nan
TH AH SH,3,-12.070620545773146,nan,-12.069336757867259,nan,-15.378893177607855,nan,-15.416672838895922,nan,1.0959516513412018,nan,1.0959240208304097,nan,1.0012911784533152,nan,1.0012923955412347,nan
TH AH Z,3,-12.254278948596415,nan,-12.252915978716313,nan,-12.814165473820191,nan,-12.868565000146946,nan,1.1070992423925876,nan,1.1070550390136142,nan,1.0021310654503373,nan,1.002086189515617,nan
TH ER TH,3,-14.64948035621761,nan,-14.64695679729629,nan,-14.394612508839245,nan,-14.454596523590187,nan,1.0473119761635403,nan,1.0473557657441956,nan,1.0014771842017998,nan,1.0014684432272127,nan
TH ER Z,3,-13.492542500596649,nan,-13.491047284943615,nan,-13.242534381135872,nan,-13.280660991472736,nan,1.0601011645272878,nan,1.0601259407146528,nan,1.0011717707483372,nan,1.001179790872892,nan
TH EY DH,3,-16.336862410805097,nan,-16.330664410407998,nan,-18.86809535297709,nan,-18.661786692604743,nan,1.0359149338136449,nan,1.0359755291528765,nan,1.0001903956424212,nan,1.0002516988029362,nan
TH EY G,3,-13.98138631566697,nan,-13.97977026944336,nan,-18.23676042983119,nan,-17.98358292056037,nan,1.0504602495348023,nan,1.0504992206864412,nan,1.0004194557325181,nan,1.0004681880686768,nan
TH EY JH,3,-14.249835497736003,nan,-14.248071274565817,nan,-16.124705478547103,nan,-15.906857203804242,nan,1.0434739167868448,nan,1.043523274359296,nan,1.0006103391409322,nan,1.0006485957901272,nan
TH EY TH,3,-15.118776469002695,nan,-15.116141395186908,nan,-17.764051605712474,nan,-17.49854735980516,nan,1.0400380154353903,nan,1.0400924810836507,nan,1.0001903956424212,nan,1.0002516988029362,nan
TH EY Z,3,-13.961838613381733,nan,-13.960231882834233,nan,-15.113094756142065,nan,-14.896006268496091,nan,1.0528272037991377,nan,1.052862656054108,nan,1.0010684593211263,nan,1.0010815743216084,nan
TH EY ZH,3,-16.3573759506382,nan,-16.351073282039206,nan,-17.68525371008977,nan,-17.561078366583878,nan,1.0343878665463317,nan,1.0344507321414786,nan,1.0001140422790555,nan,1.000179535714356,nan
V EY DH,3,-15.01811409188673,nan,-15.013014941061442,nan,-15.66509928104707,nan,-15.698433841809834,nan,1.045820025708794,nan,1.0458660936295792,nan,1.0010195517875988,nan,1.0010359006992788,nan
V EY ZH,3,-15.038627631719834,nan,-15.03342381269265,nan,-14.482257638159751,nan,-14.597725515788971,nan,1.0442929584414808,nan,1.0443412966181813,nan,1.0009431984242332,nan,1.0009637376106986,nan
W AH CH,3,-12.145104542625823,nan,-12.144065949061172,nan,-14.070622636794884,nan,-14.10257916769074,nan,1.1119528311950573,nan,1.1119017400086086,nan,1.0015540253311583,nan,1.0015410423193403,nan
W AH JH,3,-11.649072396272038,nan,-11.648437869801034,nan,-12.06878124401039,nan,-12.105583611940649,nan,1.1141289020509784,nan,1.1140745757498505,nan,1.0020121455113524,nan,1.0019740208508214,nan
W AH SH,3,-11.177417109094495,nan,-11.177019257220397,nan,-14.444484630247944,nan,-14.458155329915625,nan,1.1123345980118855,nan,1.112282939261458,nan,1.0016303786945242,nan,1.0016132054079203,nan
W AY DH,3,-15.763826501722715,nan,-15.758402101157511,nan,-14.778440261781746,nan,-14.78966777110698,nan,1.0587803739829909,nan,1.0588074266596434,nan,1.0018863968484666,nan,1.0018557481363646,nan
Y AH CH,3,-12.457889063739287,nan,-12.456624926268358,nan,-13.755971665563507,nan,-13.798777729107265,nan,1.0974153198964736,nan,1.0973855503203682,nan,1.0008379359330504,nan,1.0008637770452262,nan
Y AH JH,3,-11.9618569173855,nan,-11.96099684700822,nan,-11.754130272779015,nan,-11.801782173357173,nan,1.0995913907523946,nan,1.09955838606161,nan,1.0012960561132445,nan,1.0012967555767074,nan
Y AH SH,3,-11.49020163020796,nan,-11.489578234427583,nan,-14.129833659016567,nan,-14.154353891332152,nan,1.0977970867133018,nan,1.0977667495732175,nan,1.0009142892964162,nan,1.0009359401338063,nan
Y AH Z,3,-11.673860033031229,nan,-11.673157455276638,nan,-11.565105955228905,nan,-11.606246052583176,nan,1.1089446777646876,nan,1.108897767756422,nan,1.0017541762934383,nan,1.0017297341081886,nan
Y ER CH,3,-13.696152615739518,nan,-13.694756232495664,nan,-14.259265683879082,nan,-14.293614960023994,nan,1.0504172420311737,nan,1.0504564520214068,nan,1.001557927459102,nan,1.0015445303477182,nan
Y ER G,3,-12.9316712873167,nan,-12.930827148113067,nan,-15.255458885799122,nan,-15.267162997052129,nan,1.0595796456350524,nan,1.059605234089794,nan,1.0013670440506879,nan,1.0013641226262677,nan
Y ER P,3,-11.981395553549685,nan,-11.980846629043418,nan,-14.392181065935809,nan,-14.408314659560524,nan,1.0788206932031978,nan,1.078817676433407,nan,1.0019396942759302,nan,1.0019053457906193,nan
Y ER TH,3,-14.069061440652424,nan,-14.067198273856615,nan,-14.207670048047405,nan,-14.253283307028248,nan,1.0491574115356403,nan,1.0491984944870034,nan,1.0011379839605907,nan,1.0011476333605271,nan
Y ER V,3,-12.75031312173406,nan,-12.74954880451006,nan,-13.248713285524358,nan,-13.276463296474171,nan,1.0656115613409394,nan,1.0656281822848155,nan,1.0024741678194897,nan,1.0024104874106805,nan
Y ER Z,3,-12.912123585031463,nan,-12.91128876150394,nan,-13.055591920344032,nan,-13.079347774910794,nan,1.0619465998993878,nan,1.0619686694574606,nan,1.0008325705071281,nan,1.0008589810062065,nan
Y IY CH,3,-13.368848747205185,nan,-13.367504345822297,nan,-17.294277814719337,nan,-17.156509681483524,nan,1.0612339608341737,nan,1.0612572950140307,nan,1.0007997592513675,nan,1.000827695500936,nan
Y IY DH,3,-14.959843513920493,nan,-14.954469402404339,nan,-19.249719336896266,nan,-19.140889274711927,nan,1.0558510487168948,nan,1.055882385548853,nan,1.0003798157528565,nan,1.000430798513745,nan
Y IY G,3,-12.604367418782367,nan,-12.603575261439701,nan,-18.126874579283665,nan,-17.97020901756976,nan,1.0703963644380523,nan,1.0704060770824178,nan,1.0008379359330504,nan,1.0008637770452262,nan
Y IY JH,3,-12.8728166008514,nan,-12.871876266562158,nan,-17.04125263781133,nan,-16.89201213092476,nan,1.0634100316900947,nan,1.0634301307552725,nan,1.0008379359330504,nan,1.0008637770452262,nan
Y IY SH,3,-12.401161313673857,nan,-12.400457653981523,nan,-18.053340176147664,nan,-17.88938007484988,nan,1.0616157276510019,nan,1.06163849426688,nan,1.0003034623894909,nan,1.0003586354251648,nan
Y IY TH,3,-13.741757572118091,nan,-13.739946387183249,nan,-17.78103247604374,nan,-17.631776931006424,nan,1.0599741303386403,nan,1.0599993374796273,nan,1.0004179924345393,nan,1.0004668800580352,nan
Z IY CH,3,-12.79232980714941,nan,-12.791353356909298,nan,-16.265876071930833,nan,-16.272675070368624,nan,1.055358697200549,nan,1.0553906484042754,nan,1.000988203829817,nan,1.0010059232046502,nan
Z IY DH,3,-14.383324573864716,nan,-14.378318413491339,nan,-18.221317594107763,nan,-18.257054663597028,nan,1.0499757850832703,nan,1.0500157389390978,nan,1.000568260331306,nan,1.0006090262174592,nan
Z IY G,3,-12.027848478726591,nan,-12.027424272526702,nan,-17.098472836495162,nan,-17.086374406454862,nan,1.0645211008044277,nan,1.0645394304726625,nan,1.0010263805114998,nan,1.0010420047489403,nan
Z IY JH,3,-12.296297660795624,nan,-12.295725277649158,nan,-16.012850895022826,nan,-16.00817751980986,nan,1.0575347680564702,nan,1.0575634841455173,nan,1.0010263805114998,nan,1.0010420047489403,nan
Z IY SH,3,-11.824642373618081,nan,-11.824306665068523,nan,-17.02493843335916,nan,-17.00554546373498,nan,1.0557404640173773,nan,1.0557718476571247,nan,1.0004919069679403,nan,1.000536863128879,nan
Z IY TH,3,-13.165238632062316,nan,-13.163795398270251,nan,-16.752630733255238,nan,-16.747942319891525,nan,1.0540988667050157,nan,1.054132690869872,nan,1.0006064370129888,nan,1.0006451077617493,nan
B IH M F,4,-14.047063003103181,nan,-14.04710074960802,nan,-16.285286179962718,nan,-16.284587266736565,nan,1.221538911350398,nan,1.2213648353767106,nan,1.0120564251623934,nan,1.0115054067431641,nan
K AH N IH F T,6,-17.364080508338475,nan,-17.364667964198052,nan,-16.651268437473192,nan,-16.66677024540536,nan,1.4304097867423153,nan,1.429950483259659,nan,1.0504050500261737,nan,1.0478105817829906,nan
R AH F T,4,-11.871638258123118,nan,-11.871963984975848,nan,-13.025177511315624,nan,-13.036247235163344,nan,1.2430649499453332,nan,1.2428512581898983,nan,1.0088432684724133,nan,1.0084626151091756,nan
T R EH F T,5,-15.764822574598382,nan,-15.765158916139798,nan,-17.192136064071704,nan,-17.19794230224825,nan,1.249174457889263,nan,1.248980549401304,nan,1.0211610498827148,nan,1.020144908035673,nan
B R EH L,4,-13.04947711492643,nan,-13.049714387979513,nan,-12.007837739327728,nan,-12.027320229107092,nan,1.2117652279063347,nan,1.2116026449738218,nan,1.0172450598347889,nan,1.016409297231844,nan
K L OW P,4,-13.685656681245883,nan,-13.685711001726597,nan,-14.910096761164652,nan,-14.924506268221482,nan,1.1870126403378378,nan,1.1868873172949241,nan,1.0094562619332264,nan,1.0090502060154707,nan
S P IH NG,4,-13.797095600597883,nan,-13.796954897831151,nan,-10.793924224763316,nan,-10.828849745934285,nan,1.1616295457734285,nan,1.1615456412886485,nan,1.0131549391571633,nan,1.0125396245238638,nan
S T AY S,4,-12.580913593718638,nan,-12.581116996831913,nan,-12.684704124454015,nan,-12.697232133200894,nan,1.1932557468845992,nan,1.1931192801505486,nan,1.018238033334709,nan,1.017355761255358,nan
P L AH P,4,-12.055859639095532,nan,-12.056222819595018,nan,-13.45506953312417,nan,-13.469200527440846,nan,1.20504816054821,nan,1.2048957772576407,nan,1.0133883688157155,nan,1.012760185331472,nan
S M IH T,4,-11.662523629872394,nan,-11.662968083377534,nan,-12.875547528293398,nan,-12.883469721122854,nan,1.2378050378201226,nan,1.2375989289781597,nan,1.0054040821218866,nan,1.0052082201782586,nan
K IH L P,4,-12.100578390008517,nan,-12.100974292985063,nan,-17.020507687949582,nan,-17.009583416371164,nan,1.2970932652939011,nan,1.296805381605631,nan,1.0131591579896884,nan,1.012543796037263,nan
S N EH K,4,-11.942814072858623,nan,-11.943225432011339,nan,-15.041248925298488,nan,-15.044305536867991,nan,1.2436971784956883,nan,1.2434876479367378,nan,1.0081748053026593,nan,1.007819240979342,nan
T W IH K AH N,6,-18.02347448473766,nan,-18.023765314699975,nan,-16.342110493417458,nan,-16.365816934952754,nan,1.3560136823024382,nan,1.355624227668975,nan,1.055118481051283,nan,1.0511369127688326,nan
S AH D EH K T,6,-17.620749650830838,nan,-17.621380634929075,nan,-17.07090830550358,nan,-17.090158905540182,nan,1.380879797758848,nan,1.3804901973708992,nan,1.0275921086571242,nan,1.0260377071582227,nan
SH AH P EH N T,6,-18.746429547644173,nan,-18.746781268583092,nan,-16.00722672545676,nan,-16.036943487238158,nan,1.3293135420771018,nan,1.3289834802362404,nan,1.0276260879831591,nan,1.025840438173674,nan
T AY B,3,-10.806517012069502,nan,-10.806422090168367,nan,-14.473314024073073,nan,-14.474170755985273,nan,1.0995675717531321,nan,1.0995343571631664,nan,1.0032549041971333,nan,1.003149451688241,nan
T IH L S,4,-11.051619554822485,nan,-11.05214411318985,nan,-14.742864896983498,nan,-14.741641771716857,nan,1.26333833595129,nan,1.2630978621623474,nan,1.0143664323457027,nan,1.0136834438657367,nan
T R AA K T AH L,7,-20.313202207979984,nan,-20.313925495742517,nan,-19.65746370979311,nan,-19.67952110801548,nan,1.476338299111259,nan,1.4757208252951322,nan,1.0774186786902573,nan,1.0709953930738838,nan
EH Z G ER,4,-15.82371069633019,nan,-15.823273684174701,nan,-18.740226619313976,nan,-18.479938475897896,nan,1.1026467774537991,nan,1.1026419962813154,nan,1.0014806308681965,nan,1.0015039664885217,nan
JH AW T,3,-12.986614341620644,nan,-12.985035471095642,nan,-13.315372049951595,nan,-13.106838050747879,nan,1.088322561777522,nan,1.0883050890626926,nan,1.000685716972312,nan,1.000719886871613,nan
K AH N IH F L,6,-17.505937436531923,nan,-17.506512311014554,nan,-15.936097187334044,nan,-15.957234900352864,nan,1.413202600554728,nan,1.4127823519671023,nan,1.0506966972496923,nan,1.0480784628437996,nan
K N OW P,4,-13.48248093117657,nan,-13.482552742792643,nan,-17.95684864232573,nan,-17.9497882686636,nan,1.2106812793910924,nan,1.2105212176411533,nan,1.0011432387777601,nan,1.0011890028959645,nan
K IH P L,4,-12.100578390008517,nan,-12.100974292985063,nan,-13.498299829024308,nan,-13.508836585134443,nan,1.2716045288504005,nan,1.2713539666507256,nan,1.0116226472819854,nan,1.0110793615365234,nan
HH L AH P,4,-13.436955325306185,nan,-13.43676417236364,nan,-inf,nan,-18.867303272629293,nan,1.1662186938413706,nan,1.166123260240605,nan,1.0075465868837816,nan,1.0072351265163297,nan
HH M IH T,4,-13.724027470865563,nan,-13.723825721876606,nan,-inf,nan,-16.750233650332568,nan,1.1714070263708911,nan,1.1712983009461189,nan,1.0035196363373917,nan,1.0034259431411159,nan
K T AY S,4,-12.816793451530996,nan,-12.816971779815056,nan,-13.955245521338817,nan,-13.967429325667966,nan,1.1780403205513663,nan,1.1779261696996441,nan,1.0013910880213257,nan,1.0014222045433028,nan
T IH L R,4,-11.15459478280113,nan,-11.155109117453215,nan,-17.99792206113613,nan,-17.93460548270697,nan,1.256618349143902,nan,1.2563886627385976,nan,1.012964717306125,nan,1.0123644385509212,nan
B W EH L,4,-14.821372492154394,nan,-14.821099813612935,nan,-15.854071924909874,nan,-15.67018344083967,nan,1.135445173634296,nan,1.1353946064370162,nan,1.003454105156713,nan,1.0033697918764537,nan
P W IH K AH N,6,-18.836553462111336,nan,-18.836740711512046,nan,-17.156867109657192,nan,-17.080247246668616,nan,1.392545770280745,nan,1.3921027354347602,nan,1.0538747468335166,nan,1.0499606099243184,nan
R AH F K,4,-12.240188938526634,nan,-12.240477879040611,nan,-16.69765760448157,nan,-16.564200226480622,nan,1.2059195013965205,nan,1.2057654380623,nan,1.0068231497389042,nan,1.0065616956848826,nan
T R EH F K,5,-16.1333732550019,nan,-16.133672810204562,nan,-20.86461615723765,nan,-20.72589529356553,nan,1.213205612007743,nan,1.213077797799344,nan,1.0202169856863494,nan,1.0192640835839863,nan
B IH K F,4,-13.66285268026334,nan,-13.6629463266686,nan,-17.488296588414947,nan,-17.357157439126006,nan,1.2281053005998444,nan,1.2279214625257213,nan,1.0133377048588659,nan,1.0127194316591661,nan
S AH D EH K P,6,-18.43382862820451,nan,-18.434356031741146,nan,-22.95463175454906,nan,-22.823443668963755,nan,1.303884930749982,nan,1.303670084468612,nan,1.0207092341820891,nan,1.0197157141231303,nan
K P IH NG,4,-14.03297545841024,nan,-14.032809680814294,nan,-15.329466873161987,nan,-15.212828781820555,nan,1.1464141194401956,nan,1.146352530837744,nan,1.0041472883072782,nan,1.004020340286322,nan
SH AH P EH N R,6,-18.982075598213974,nan,-18.982405383928075,nan,-21.723668941186084,nan,-21.728683893759904,nan,1.2761754179520437,nan,1.2759659629226163,nan,1.0138603390330891,nan,1.0131964521034893,nan
P N EH K,4,-12.623222227641138,nan,-12.623541717741787,nan,-16.695063465287657,nan,-16.637590007511275,nan,1.2161286337532962,nan,1.2159595369217326,nan,1.005762714698506,nan,1.0055379263717994,nan
T R AA K D AH L,7,-20.998209569701963,nan,-20.998851650060274,nan,-23.393685028013337,nan,-23.345963039378383,nan,1.4335721910159087,nan,1.4330333017368964,nan,1.0642405882263961,nan,1.0588227200519889,nan
EH S G ER,4,-14.212574510065897,nan,-14.212515265983729,nan,-16.919994546282748,nan,-16.86986540333741,nan,1.1110890945683358,nan,1.1110719225194607,nan,1.0029881874957922,nan,1.0029297881182357,nan
T AY W,3,-11.644995695443901,nan,-11.644552044311151,nan,-inf,nan,-20.182666287787786,nan,1.0797538739597443,nan,1.0797501159402791,nan,1.002415017200111,nan,1.002355657713859,nan
JH AW Y,3,-15.306940290531871,nan,-15.304603989281237,nan,-inf,nan,-23.928722533239604,nan,1.0270871643582657,nan,1.0271607289056384,nan,1.0001130667470697,nan,1.0001786637072616,nan
